DRR015822	ERR2719563	0.9047283403494848	3371637	1441436	3237873	1389184	6609510	2693292	
DRR015822	ERR2719565	0.9063711465510782	3371637	1441436	3096716	1333392	6468353	2639868	
DRR015822	ERR2719575	0.9071731245785453	3371637	1441436	3036123	1309388	6407760	2617020	
DRR015822	ERR2719577	0.9049836413132459	3371637	1441436	3225554	1384200	6597191	2688676	
DRR015822	ERR2719581	0.9055525184607572	3371637	1441436	3181404	1367288	6553041	2672584	
DRR015822	ERR2719583	0.9073868003851715	3371637	1441436	3028674	1306336	6400311	2614276	
DRR015822	ERR2719584	0.9075699510765654	3371637	1441436	3030005	1306924	6401642	2615128	
DRR015822	ERR2719585	0.9052694673922395	3371637	1441436	3194644	1372724	6566281	2677612	
DRR015822	ERR2719586	0.9045812647942746	3371637	1441436	3236600	1389260	6608237	2693156	
DRR015822	ERR2719587	0.9055330933874275	3371637	1441436	3175817	1364772	6547454	2670040	
DRR015822	ERR2719590	0.9054859182093412	3371637	1441436	3179543	1366384	6551180	2671584	
DRR015822	ERR2719593	0.9056468688169298	3371637	1441436	3179582	1366168	6551219	2671600	
DRR015822	ERR2719596	0.9071287244109346	3371637	1441436	3055195	1316764	6426832	2624332	
DRR015822	ERR2719599	0.9057190190892971	3371637	1441436	3175987	1364864	6547624	2670400	
DRR015822	ERR2719600	0.9054165429474497	3371637	1441436	3177920	1366016	6549557	2671116	
DRR015822	ERR2719603	0.9076754014746405	3371637	1441436	3014421	1301108	6386058	2609464	
DRR015822	ERR2719609	0.9072896750185232	3371637	1441436	3056371	1317704	6428008	2625504	
DRR015822	ERR2719611	0.9074783757308684	3371637	1441436	3030574	1307300	6402211	2615372	
DRR015822	ERR2719622	0.907117624369032	3371637	1441436	3053889	1316388	6425526	2623940	
DRR015822	ERR3061664	0.9062046459225384	3371637	1441436	3108480	1338008	6480117	2644244	
DRR015822	ERR3061678	0.9062434960691976	3371637	1441436	3105815	1336948	6477452	2643240	
DRR015822	ERR3061681	0.9062906712472839	3371637	1441436	3108578	1337952	6480215	2644312	
DRR015822	ERR3061687	0.9061047455454144	3371637	1441436	3111001	1339224	6482638	2645316	
DRR015822	ERR3061694	0.9068623234052708	3371637	1441436	3062612	1319900	6434249	2627084	
DRR015822	ERR3061695	0.90715092449474	3371637	1441436	3056027	1317188	6427664	2624788	
DRR015822	ERR3061704	0.9061546957339764	3371637	1441436	3102805	1335980	6474442	2642144	
DRR015822	ERR3061705	0.9063739215615539	3371637	1441436	3099578	1334408	6471215	2640888	
DRR015822	ERR3061707	0.9062462710796734	3371637	1441436	3104649	1336644	6476286	2642940	
DRR015822	ERR3061719	0.9069649987928704	3371637	1441436	3062628	1319900	6434265	2627232	
DRR015822	ERR3061733	0.9075533010137113	3371637	1441436	3033147	1308076	6404784	2616256	
DRR015822	ERR3061742	0.9062878962368083	3371637	1441436	3110283	1338720	6481920	2645076	
DRR015822	ERR3061746	0.9076615264222623	3371637	1441436	3030369	1307052	6402006	2615388	
DRR015822	ERR3061752	0.9067429979548173	3371637	1441436	3058728	1318512	6430365	2625524	
DRR015822	ERR3061754	0.9061213956082684	3371637	1441436	3110621	1338920	6482258	2645036	
DRR015822	ERR3061755	0.9061075205558901	3371637	1441436	3108195	1338024	6479832	2644120	
DRR015822	ERR3061757	0.9070870992537997	3371637	1441436	3059227	1318604	6430864	2626112	
DRR015822	ERR3061758	0.9061324956501711	3371637	1441436	3120566	1342884	6492203	2649016	
DRR015822	ERR3061771	0.9074672756889657	3371637	1441436	3032768	1308148	6404405	2616204	
DRR015822	ERR3061774	0.9069649987928704	3371637	1441436	3052087	1315724	6423724	2623056	
DRR015822	ERR3061783	0.9080888780355146	3371637	1441436	2978589	1286784	6350226	2595736	
DRR015822	ERR3061818	0.9060464703254255	3371637	1441436	3107903	1338124	6479540	2644132	
DRR015822	ERR3061821	0.9062684711634786	3371637	1441436	3110341	1338900	6481978	2645228	
DRR015822	ERR3061824	0.9061241706187441	3371637	1441436	3101793	1335616	6473430	2641736	
DRR015822	ERR3061833	0.9073562752699391	3371637	1441436	3037750	1309828	6409387	2617724	
DRR015822	ERR3061834	0.9082942288107138	3371637	1441436	2973964	1284772	6345601	2594020	
DRR015822	ERR374736	0.9051723420255912	3371637	1441436	2960394	1276872	6332031	2581620	
DRR015822	ERR830412	0.9048559908313654	3371637	1441436	3226076	1384876	6597713	2689168	
DRR015822	SRR7789312	0.9059909701159122	3371637	1441436	2904015	1255020	6275652	2560948	
DRR015822	SRR7820184	0.9017341040462428	3371637	1441436	3198136	1371480	6569773	2671272	
DRR015824	ERR1945610	0.8989858461612166	3101779	1335892	3070429	1323000	6172208	2523948	
DRR015824	ERR2008114	0.9030250948429963	3101779	1335892	3083109	1323456	6184888	2529800	
DRR015824	ERR2486636	0.9004141053318682	3101779	1335892	2969816	1283480	6071595	2486336	
DRR015824	ERR2486638	0.89884511622197	3101779	1335892	3092701	1331984	6194480	2532744	
DRR015824	ERR2486677	0.9005997490815125	3101779	1335892	2972433	1284496	6074212	2487600	
DRR015824	ERR2486680	0.9006219433635784	3101779	1335892	3224256	1384692	6326035	2582976	
DRR015824	ERR2486703	0.9006138404130364	3101779	1335892	3226996	1386028	6328775	2584168	
DRR015824	ERR2486706	0.8992882658178954	3101779	1335892	3057012	1319540	6158791	2520892	
DRR015824	ERR2486711	0.9014710770032308	3101779	1335892	2921082	1264136	6022861	2468404	
DRR015824	ERR2486712	0.8991864611809937	3101779	1335892	3080768	1328532	6182547	2529748	
DRR015824	ERR2486732	0.9013576622761598	3101779	1335892	3267291	1402116	6369070	2599700	
DRR015824	ERR2503944	0.9004979444446108	3101779	1335892	2970470	1283708	6072249	2486676	
DRR015824	ERR2710624	0.9010740531373658	3101779	1335892	3266623	1401048	6368402	2598340	
DRR015824	ERR2710630	0.899949995957757	3101779	1335892	3023632	1304452	6125411	2506688	
DRR015824	ERR2710638	0.899033754225641	3101779	1335892	3081553	1327484	6183332	2528496	
DRR015824	ERR2710640	0.8991834669269672	3101779	1335892	3065878	1321028	6167657	2522240	
DRR015824	ERR2710650	0.8986315969093429	3101779	1335892	3103046	1336156	6204825	2536604	
DRR015824	ERR2710664	0.8994709153135134	3101779	1335892	3037182	1309732	6138961	2511328	
DRR015824	ERR2710669	0.898774949205211	3101779	1335892	3110385	1338720	6212164	2539100	
DRR015824	ERR2710674	0.9028723878876436	3101779	1335892	2815565	1221420	5917344	2427560	
DRR015824	ERR2710680	0.899491875091699	3101779	1335892	3040289	1311160	6142068	2512784	
DRR015824	ERR2710688	0.8986039214746996	3101779	1335892	3103719	1336028	6205498	2536452	
DRR015824	ERR2710691	0.8992373634994446	3101779	1335892	3071948	1323564	6173727	2524848	
DRR015824	ERR2710696	0.8988827466334567	3101779	1335892	3112105	1339356	6213884	2539816	
DRR015824	ERR2710700	0.9006908960887668	3101779	1335892	3232102	1387184	6333881	2585316	
DRR015824	ERR2710708	0.8997463866839535	3101779	1335892	3018135	1302956	6119914	2504920	
DRR015824	ERR2710711	0.8990187829555084	3101779	1335892	3084320	1328480	6186099	2529472	
DRR015824	ERR2710714	0.8990846565440919	3101779	1335892	3071299	1323292	6173078	2524372	
DRR015824	ERR2710732	0.8988666396818972	3101779	1335892	3123239	1343968	6225018	2543940	
DRR015824	ERR2710733	0.8997115526122149	3101779	1335892	3161524	1359000	6263303	2558600	
DRR015824	ERR2710736	0.9003362547271786	3101779	1335892	2995895	1293360	6097674	2496112	
DRR015824	ERR2710748	0.8996625475712109	3101779	1335892	3022900	1304464	6124679	2506316	
DRR015824	ERR2710753	0.8988773458445041	3101779	1335892	3106923	1336832	6208702	2537540	
DRR015824	ERR2710756	0.9001301074482859	3101779	1335892	3184576	1368100	6286355	2567360	
DRR015824	ERR2710759	0.8986454592711651	3101779	1335892	3110372	1338904	6212151	2539092	
DRR015824	ERR2710781	0.8991984381970998	3101779	1335892	3056074	1317600	6157853	2518832	
DRR015824	ERR2710783	0.899944332559041	3101779	1335892	3194422	1372436	6296201	2571008	
DRR015824	ERR2710785	0.8987672656172805	3101779	1335892	3090133	1331092	6191912	2531748	
DRR015824	ERR2710791	0.8991894554350202	3101779	1335892	3071798	1323728	6173577	2524948	
DRR015824	ERR2710793	0.8992373634994446	3101779	1335892	3057402	1318048	6159181	2519332	
DRR015824	ERR2710795	0.8992942543259485	3101779	1335892	3057186	1317848	6158965	2519208	
DRR015824	ERR2710797	0.8991535243867019	3101779	1335892	3075729	1324940	6177508	2526112	
DRR015824	ERR2719537	0.8991098275867196	3101779	1335892	3124812	1344908	6226591	2545112	
DRR015824	ERR2719543	0.9015098444592524	3101779	1335892	3275316	1404648	6377095	2602196	
DRR015824	ERR2719551	0.8999077774362128	3101779	1335892	3179043	1366260	6280822	2565400	
DRR015824	ERR2719563	0.900764765502626	3101779	1335892	3237873	1389184	6339652	2587220	
DRR015824	ERR2719565	0.8987852311414396	3101779	1335892	3096716	1333392	6198495	2534072	
DRR015824	ERR2719575	0.8993960589628502	3101779	1335892	3036123	1309388	6137902	2510884	
DRR015824	ERR2719577	0.900757116023696	3101779	1335892	3225554	1384200	6327333	2582720	
DRR015824	ERR2719581	0.8999654791090099	3101779	1335892	3181404	1367288	6283183	2566404	
DRR015824	ERR2719583	0.8997104556356352	3101779	1335892	3028674	1306336	6130453	2508252	
DRR015824	ERR2719584	0.8996984786195291	3101779	1335892	3030005	1306924	6131784	2508824	
DRR015824	ERR2719585	0.9000119470483505	3101779	1335892	3194644	1372724	6296423	2571360	
DRR015824	ERR2719586	0.9006204742092913	3101779	1335892	3236600	1389260	6338379	2587088	
DRR015824	ERR2719587	0.8999158833856498	3101779	1335892	3175817	1364772	6277596	2564072	
DRR015824	ERR2719590	0.9000281033735757	3101779	1335892	3179543	1366384	6281322	2565676	
DRR015824	ERR2719593	0.9000854946097405	3101779	1335892	3179582	1366168	6281361	2565560	
DRR015824	ERR2719596	0.8994319900111686	3101779	1335892	3055195	1316764	6156974	2518308	
DRR015824	ERR2719599	0.8999314217387226	3101779	1335892	3175987	1364864	6277766	2564176	
DRR015824	ERR2719600	0.8998166932158921	3101779	1335892	3177920	1366016	6279699	2565056	
DRR015824	ERR2719603	0.8997643522081127	3101779	1335892	3014421	1301108	6116200	2503096	
DRR015824	ERR2719609	0.899291260071922	3101779	1335892	3056371	1317704	6158150	2519060	
DRR015824	ERR2719611	0.8995128348698846	3101779	1335892	3030574	1307300	6132353	2508952	
DRR015824	ERR2719622	0.8993421623903729	3101779	1335892	3053889	1316388	6155668	2517812	
DRR015824	ERR3061664	0.898831696073566	3101779	1335892	3108480	1338008	6210259	2538536	
DRR015824	ERR3061678	0.8987215658350213	3101779	1335892	3105815	1336948	6207594	2537436	
DRR015824	ERR3061681	0.8989081820573533	3101779	1335892	3108578	1337952	6210357	2538588	
DRR015824	ERR3061687	0.8986398093224136	3101779	1335892	3111001	1339224	6212780	2539372	
DRR015824	ERR3061694	0.8991265761004632	3101779	1335892	3062612	1319900	6164391	2521036	
DRR015824	ERR3061695	0.899485886583646	3101779	1335892	3056027	1317188	6157806	2518804	
DRR015824	ERR3061704	0.8984924924025809	3101779	1335892	3102805	1335980	6204584	2536260	
DRR015824	ERR3061705	0.8987463058390948	3101779	1335892	3099578	1334408	6201357	2535036	
DRR015824	ERR3061707	0.8985309476569677	3101779	1335892	3104649	1336644	6206428	2536908	
DRR015824	ERR3061719	0.8993212026121872	3101779	1335892	3062628	1319900	6164407	2521296	
DRR015824	ERR3061733	0.8997194383977147	3101779	1335892	3033147	1308076	6134926	2510004	
DRR015824	ERR3061742	0.8987809250627465	3101779	1335892	3110283	1338720	6212062	2539108	
DRR015824	ERR3061746	0.8996056567447069	3101779	1335892	3030369	1307052	6132148	2508828	
DRR015824	ERR3061752	0.8990696852739593	3101779	1335892	3058728	1318512	6160507	2519572	
DRR015824	ERR3061754	0.8988169569503779	3101779	1335892	3110621	1338920	6212400	2539336	
DRR015824	ERR3061755	0.8986924001363205	3101779	1335892	3108195	1338024	6209974	2538364	
DRR015824	ERR3061757	0.8993062313420546	3101779	1335892	3059227	1318604	6161006	2519980	
DRR015824	ERR3061758	0.8989309575510618	3101779	1335892	3120566	1342884	6222345	2543052	
DRR015824	ERR3061771	0.8995248118859908	3101779	1335892	3032768	1308148	6134547	2509816	
DRR015824	ERR3061774	0.8993780934386911	3101779	1335892	3052087	1315724	6153866	2517196	
DRR015824	ERR3061783	0.9002314558362502	3101779	1335892	2978589	1286784	6080368	2489396	
DRR015824	ERR3061818	0.8985236046883548	3101779	1335892	3107903	1338124	6209682	2538228	
DRR015824	ERR3061821	0.8987049070132198	3101779	1335892	3110341	1338900	6212120	2539168	
DRR015824	ERR3061824	0.8984259206582568	3101779	1335892	3101793	1335616	6203572	2535816	
DRR015824	ERR3061833	0.8996655418252374	3101779	1335892	3037750	1309828	6139529	2511684	
DRR015824	ERR3061834	0.9003362547271786	3101779	1335892	2973964	1284772	6075743	2487524	
DRR015824	ERR374736	0.9050102852625811	3101779	1335892	2960394	1276872	6062173	2485868	
DRR015824	ERR830412	0.9007160207845323	3101779	1335892	3226076	1384876	6327855	2583272	
DRR015824	SRR7789312	0.9054534348585065	3101779	1335892	2904015	1255020	6005794	2464608	
DRR015824	SRR7820184	0.9040073497243853	3101779	1335892	3198136	1371480	6299915	2575720	
ERR1945610	ERR2008114	0.9026397553073165	3070429	1323000	3083109	1323456	6153538	2517604	
ERR1945610	ERR2486636	0.8996643990929705	3070429	1323000	2969816	1283480	6040245	2473736	
ERR1945610	ERR2486638	0.8986534372785259	3070429	1323000	3092701	1331984	6163130	2519992	
ERR1945610	ERR2486677	0.8996916099773242	3070429	1323000	2972433	1284496	6042862	2474788	
ERR1945610	ERR2486680	0.9008154882096524	3070429	1323000	3224256	1384692	6294685	2570352	
ERR1945610	ERR2486703	0.9007235063072319	3070429	1323000	3226996	1386028	6297425	2571428	
ERR1945610	ERR2486706	0.8985608465608466	3070429	1323000	3057012	1319540	6127441	2508336	
ERR1945610	ERR2486711	0.900755857898715	3070429	1323000	2921082	1264136	5991511	2455836	
ERR1945610	ERR2486712	0.8985858074927815	3070429	1323000	3080768	1328532	6151197	2516800	
ERR1945610	ERR2486732	0.9013918962482419	3070429	1323000	3267291	1402116	6337720	2586856	
ERR1945610	ERR2503944	0.8997097505668934	3070429	1323000	2970470	1283708	6040899	2474024	
ERR1945610	ERR2710624	0.9012168034214388	3070429	1323000	3266623	1401048	6337052	2585648	
ERR1945610	ERR2710630	0.8990778533635676	3070429	1323000	3023632	1304452	6094061	2493932	
ERR1945610	ERR2710638	0.8982646871826704	3070429	1323000	3081553	1327484	6151982	2515432	
ERR1945610	ERR2710640	0.8982796674225245	3070429	1323000	3065878	1321028	6136307	2509452	
ERR1945610	ERR2710650	0.8986046539475929	3070429	1323000	3103046	1336156	6173475	2523676	
ERR1945610	ERR2710664	0.8987089947089947	3070429	1323000	3037182	1309732	6107611	2498724	
ERR1945610	ERR2710669	0.8990199593641688	3070429	1323000	3110385	1338720	6180814	2526536	
ERR1945610	ERR2710674	0.9022645502645502	3070429	1323000	2815565	1221420	5885994	2415116	
ERR1945610	ERR2710680	0.8985759637188209	3070429	1323000	3040289	1311160	6110718	2499976	
ERR1945610	ERR2710688	0.8989332558898466	3070429	1323000	3103719	1336028	6174148	2524000	
ERR1945610	ERR2710691	0.8984831863060645	3070429	1323000	3071948	1323564	6142377	2512200	
ERR1945610	ERR2710696	0.899032072130188	3070429	1323000	3112105	1339356	6182534	2527124	
ERR1945610	ERR2710700	0.9003650561136807	3070429	1323000	3232102	1387184	6302531	2571972	
ERR1945610	ERR2710708	0.8990204081632653	3070429	1323000	3018135	1302956	6088564	2492360	
ERR1945610	ERR2710711	0.8982867638203059	3070429	1323000	3084320	1328480	6154749	2516356	
ERR1945610	ERR2710714	0.8982265441036446	3070429	1323000	3071299	1323292	6141728	2511616	
ERR1945610	ERR2710732	0.8990362865782519	3070429	1323000	3123239	1343968	6193668	2531276	
ERR1945610	ERR2710733	0.8996585724797646	3070429	1323000	3161524	1359000	6231953	2545636	
ERR1945610	ERR2710736	0.8994436885865458	3070429	1323000	2995895	1293360	6066324	2483324	
ERR1945610	ERR2710748	0.8988692365835222	3070429	1323000	3022900	1304464	6093329	2493668	
ERR1945610	ERR2710753	0.8990688433550363	3070429	1323000	3106923	1336832	6177352	2524904	
ERR1945610	ERR2710756	0.9001856589430597	3070429	1323000	3184576	1368100	6255005	2554544	
ERR1945610	ERR2710759	0.8988784856868005	3070429	1323000	3110372	1338904	6180801	2526512	
ERR1945610	ERR2710781	0.898506424792139	3070429	1323000	3056074	1317600	6126503	2506324	
ERR1945610	ERR2710783	0.9004339728774238	3070429	1323000	3194422	1372436	6264851	2558788	
ERR1945610	ERR2710785	0.8982790070107851	3070429	1323000	3090133	1331092	6160562	2518692	
ERR1945610	ERR2710791	0.8985350464748045	3070429	1323000	3071798	1323728	6142227	2512416	
ERR1945610	ERR2710793	0.8984761904761904	3070429	1323000	3057402	1318048	6127831	2506732	
ERR1945610	ERR2710795	0.8986001511715798	3070429	1323000	3057186	1317848	6127615	2506696	
ERR1945610	ERR2710797	0.8984467221157184	3070429	1323000	3075729	1324940	6146158	2513388	
ERR1945610	ERR2719537	0.8991514661225898	3070429	1323000	3124812	1344908	6195241	2532276	
ERR1945610	ERR2719543	0.9015525597872207	3070429	1323000	3275316	1404648	6345745	2589364	
ERR1945610	ERR2719551	0.8999019220353374	3070429	1323000	3179043	1366260	6249472	2552500	
ERR1945610	ERR2719563	0.9007762830553764	3070429	1323000	3237873	1389184	6308302	2574344	
ERR1945610	ERR2719565	0.8986434596877737	3070429	1323000	3096716	1333392	6167145	2521244	
ERR1945610	ERR2719575	0.8987785336356765	3070429	1323000	3036123	1309388	6106552	2498472	
ERR1945610	ERR2719577	0.9007484467562491	3070429	1323000	3225554	1384200	6295983	2569816	
ERR1945610	ERR2719581	0.8999771811059557	3070429	1323000	3181404	1367288	6251833	2553528	
ERR1945610	ERR2719583	0.8986878306878306	3070429	1323000	3028674	1306336	6099103	2495300	
ERR1945610	ERR2719584	0.8989085411942555	3070429	1323000	3030005	1306924	6100434	2496180	
ERR1945610	ERR2719585	0.9002596297580577	3070429	1323000	3194644	1372724	6265073	2558808	
ERR1945610	ERR2719586	0.900787469588126	3070429	1323000	3236600	1389260	6307029	2574428	
ERR1945610	ERR2719587	0.8999686394503991	3070429	1323000	3175817	1364772	6246246	2551252	
ERR1945610	ERR2719590	0.9000427405473131	3070429	1323000	3179543	1366384	6249972	2552804	
ERR1945610	ERR2719593	0.900117701483273	3070429	1323000	3179582	1366168	6250011	2552712	
ERR1945610	ERR2719596	0.898485260770975	3070429	1323000	3055195	1316764	6125624	2505460	
ERR1945610	ERR2719599	0.8999753821626184	3070429	1323000	3175987	1364864	6246416	2551344	
ERR1945610	ERR2719600	0.899863544790105	3070429	1323000	3177920	1366016	6248349	2552228	
ERR1945610	ERR2719603	0.8987694633408919	3070429	1323000	3014421	1301108	6084850	2490180	
ERR1945610	ERR2719609	0.8984671201814058	3070429	1323000	3056371	1317704	6126800	2506376	
ERR1945610	ERR2719611	0.8987603930461073	3070429	1323000	3030574	1307300	6101003	2496360	
ERR1945610	ERR2719622	0.8985668934240363	3070429	1323000	3053889	1316388	6124318	2505192	
ERR1945610	ERR3061664	0.8990648785358533	3070429	1323000	3108480	1338008	6178909	2525956	
ERR1945610	ERR3061678	0.8990357141788611	3070429	1323000	3105815	1336948	6176244	2524964	
ERR1945610	ERR3061681	0.8992161153763364	3070429	1323000	3108578	1337952	6179007	2526108	
ERR1945610	ERR3061687	0.8988907008834968	3070429	1323000	3111001	1339224	6181430	2526816	
ERR1945610	ERR3061694	0.8983038548752834	3070429	1323000	3062612	1319900	6133041	2508356	
ERR1945610	ERR3061695	0.8987150415721844	3070429	1323000	3056027	1317188	6126456	2506188	
ERR1945610	ERR3061704	0.8987110585487806	3070429	1323000	3102805	1335980	6173234	2523660	
ERR1945610	ERR3061705	0.8989274644636424	3070429	1323000	3099578	1334408	6170007	2522536	
ERR1945610	ERR3061707	0.8988810782826242	3070429	1323000	3104649	1336644	6175078	2524484	
ERR1945610	ERR3061719	0.8984096749811036	3070429	1323000	3062628	1319900	6133057	2508496	
ERR1945610	ERR3061733	0.8988813303099017	3070429	1323000	3033147	1308076	6103576	2497296	
ERR1945610	ERR3061742	0.8988675749970121	3070429	1323000	3110283	1338720	6180712	2526332	
ERR1945610	ERR3061746	0.8987845804988662	3070429	1323000	3030369	1307052	6100798	2496144	
ERR1945610	ERR3061752	0.8983159486016629	3070429	1323000	3058728	1318512	6129157	2506984	
ERR1945610	ERR3061754	0.8988767065993487	3070429	1323000	3110621	1338920	6181050	2526524	
ERR1945610	ERR3061755	0.898934548259224	3070429	1323000	3108195	1338024	6178624	2525796	
ERR1945610	ERR3061757	0.8984610733182162	3070429	1323000	3059227	1318604	6129656	2507268	
ERR1945610	ERR3061758	0.8990590400957938	3070429	1323000	3120566	1342884	6190995	2530332	
ERR1945610	ERR3061771	0.8986757369614512	3070429	1323000	3032768	1308148	6103197	2497096	
ERR1945610	ERR3061774	0.8984731670445956	3070429	1323000	3052087	1315724	6122516	2504404	
ERR1945610	ERR3061783	0.8991866969009826	3070429	1323000	2978589	1286784	6049018	2476408	
ERR1945610	ERR3061818	0.8987507884172169	3070429	1323000	3107903	1338124	6178332	2525640	
ERR1945610	ERR3061821	0.8989289715438046	3070429	1323000	3110341	1338900	6180770	2526576	
ERR1945610	ERR3061824	0.8986684795629881	3070429	1323000	3101793	1335616	6172222	2523276	
ERR1945610	ERR3061833	0.8986908541194255	3070429	1323000	3037750	1309828	6108179	2498796	
ERR1945610	ERR3061834	0.8995071806500378	3070429	1323000	2973964	1284772	6044393	2474820	
ERR1945610	ERR374736	0.9048133030990174	3070429	1323000	2960394	1276872	6030823	2473940	
ERR1945610	ERR830412	0.9004849531654819	3070429	1323000	3226076	1384876	6296505	2570060	
ERR1945610	SRR7789312	0.9051126228269085	3070429	1323000	2904015	1255020	5974444	2452484	
ERR1945610	SRR7820184	0.9045469128241024	3070429	1323000	3198136	1371480	6268565	2563568	
ERR2008114	ERR2486636	0.9042748682238019	3083109	1323456	2969816	1283480	6052925	2480248	
ERR2008114	ERR2486638	0.9032450840250333	3083109	1323456	3092701	1331984	6175810	2526564	
ERR2008114	ERR2486677	0.9042748682238019	3083109	1323456	2972433	1284496	6055542	2481264	
ERR2008114	ERR2486680	0.9054576757863843	3083109	1323456	3224256	1384692	6307365	2577236	
ERR2008114	ERR2486703	0.9051563171883974	3083109	1323456	3226996	1386028	6310105	2578028	
ERR2008114	ERR2486706	0.9031777407031287	3083109	1323456	3057012	1319540	6140121	2514856	
ERR2008114	ERR2486711	0.905157406064123	3083109	1323456	2921082	1264136	6004191	2462072	
ERR2008114	ERR2486712	0.9031532548707897	3083109	1323456	3080768	1328532	6163877	2523324	
ERR2008114	ERR2486732	0.9057624333507356	3083109	1323456	3267291	1402116	6350400	2593440	
ERR2008114	ERR2503944	0.9042204652062479	3083109	1323456	2970470	1283708	6053579	2480404	
ERR2008114	ERR2710624	0.9056192221822521	3083109	1323456	3266623	1401048	6349732	2592272	
ERR2008114	ERR2710630	0.9037489723874462	3083109	1323456	3023632	1304452	6106741	2500524	
ERR2008114	ERR2710638	0.9028658725830218	3083109	1323456	3081553	1327484	6164662	2521996	
ERR2008114	ERR2710640	0.9031293824653029	3083109	1323456	3065878	1321028	6148987	2516280	
